employee_id,age,income,hours_worked,education,department,commute_distance,remote_work,satisfaction_score,project_count,hire_date,employee_status
1740,16.59125769,28156.0757,6.350158899,High School,Operations,3.67910597,1,9,8,10/28/2021,1
7637,21.87836799,14753.92166,10.39112537,Bachelor,IT,27.2510168,1,1,3,7/27/2022,0
5237,31.52697711,16339.39937,20.18921293,  Master  ,Misc,6.101108513,1,2,6,12/22/2020,1
6144,44.07962314,,7.031488933,H.S.,IT,3.673265751,1,9,4,6/1/2023,0
2624,53.73297776,21065.69839,11.608505,Bachelor,IT,1.94773933,0,9,5,6/10/2021,0
1524,27.36740843,64097.52527,70.85717395,Bachelor,IT,2.387071527,3,9,6,12/17/2023,1
7858,119.7938574,8421.603732,34.99531596,nan,IT,33.53507202,0,4,6,7/11/2020,1
5381,36.76189823,20804.40655,78.9957512,B.S.,IT,32.69662778,0,9,8,,0
6651,35.82987419,90319.16999,47.12502013,B.S.,R&D,13.37660663,0,1,8,6/22/2018,1
7961,37.32094638,23621.35972,13.65052894,B.S.,Sales,41.76542476,0,5,4,8/26/2023,1
4457,31.23699275,154325.9128,67.26144039,nan,Finance,4.476926061,0,10,5,,0
1435,35.7409478,5349.541146,33.18458172,PhD,R&D,4.495895228,2,5,7,9/27/2021,1
4194,19.64959752,126257.3443,38.79588474,PHD,IT,26.89672822,0,7,4,10/25/2020,1
6226,30.71152074,24859.84781,34.33433179,PhD,Finance,8.506774067,0,10,6,5/19/2020,1
1308,40.47097381,25508.00165,-4.47669157,Master,Finance,0.130962187,0,1,3,7/1/2019,0
2565,32.18672443,9715.47442,72.76026073,PHD,Marketing,3.255244028,0,6,5,8/28/2020,0
3631,39.63184795,6097.478425,25.6579549,Bachelor,  Marketing  ,15.34082043,0,6,6,7/22/2023,1
6829,48.62132404,23591.72885,69.19214967,Master,Operations,9.527982673,0,8,2,10/13/2022,1
10758,33.73335973,,7.977125222,High School,Marketing,26.6958684,0,9,4,12/4/2019,0
1401,29.00624977,26905.71668,156.655093,H.S.,Finance,43.15071943,0,2,4,12/2/2018,0
5115,106.1677843,7428.552535,70.12695467,PHD,IT,8.655675475,1,7,5,7/6/2021,0
4068,37.25264117,,24.70836655,nan,HR,0.267239485,1,9,4,1/8/2021,1
1881,29.69131227,153194.4869,54.49729781,Master,Finance,3.421193192,1,1,3,4/11/2019,0
1434,50.02357052,19081.51474,12.11126685,masters,IT,9.305462735,0,9,4,8/20/2023,0
10787,51.76454962,,22.40644179,High School,HR,11.55447812,1,4,4,2/26/2022,0
4526,33.02062271,22816.18214,46.36220054,nan,Finance,2.619802276,0,10,5,3/11/2020,0
8572,28.59845543,39339.19295,22.31529041,H.S.,Sales,43.06951396,0,2,3,7/27/2019,1
9570,27.79544929,28113.52519,46.37977109,B.S.,Finance,30.015196,0,4,6,3/4/2021,0
8817,26.03632452,,97.01975342,BACHELOR,Marketing,16.14616115,-1,6,10,10/23/2023,0
10522,44.53760256,,44.7869156,  Bachelor  ,Sales,13.63652645,1,4,3,1/16/2021,0
8691,29.03006412,39593.82702,21.50563505,B.S.,Sales,49.00480318,0,5,6,9/28/2019,0
1288,37.80991868,36066.42035,17.85472972,high school,Sales,5.661655799,0,7,3,9/25/2023,0
9727,44.06787273,2780.98578,59.61742354,high school,Legal,35.88255422,0,5,3,6/8/2022,1
9487,106.7179654,19389.72724,15.80085097,H.S.,Finance,3.990447442,0,9,7,,0
3623,49.10459145,15487.40948,61.45404493,  B.S.  ,Sales,0.485425896,0,8,9,,1
10531,47.32328605,6494.513317,26.23856209,B.S.,IT,21.8886349,0,10,8,5/3/2020,0
1476,40.76556963,68050.31426,16.51016902,Master,Marketing,1.241982918,0,10,2,10/9/2021,0
8308,24.49813463,72795.28743,7.995272041,phd,Sales,26.70258153,0,9,6,12/9/2018,0
10335,106.5469108,11887.57072,16.1595147,nan,Sales,85.44661955,0,4,3,10/2/2021,0
5052,39.60271625,11069.96856,-6.71201492,BACHELOR,IT,6.852272911,0,1,7,7/13/2022,1
9771,50.68518985,29564.60197,55.9971846,nan,Marketing,4.671716389,0,10,4,5/13/2021,0
7079,48.36657358,13914.19576,23.82035089,PhD,HR,62.17065026,0,6,7,5/7/2018,0
1737,44.82690984,9461.266081,31.45650973,PHD,Finance,6.780496662,1,8,9,4/12/2018,1
9734,19.30610405,49386.37475,32.99263945,nan,Finance,2.11792113,1,5,4,7/20/2023,0
9367,38.8292171,11341.83696,18.07021418,PhD,IT,2.017909386,0,6,3,3/16/2018,0
7821,53.33896546,6254.956345,-13.25786792,nan,Finance,1.104439336,0,9,4,,1
6632,36.51403048,49905.27396,36.51889234,Bachelor,  Sales  ,60.04721735,0,4,6,3/21/2019,1
7696,44.97059356,41319.20237,16.11479106,B.S.,HR,7.867056221,0,10,6,12/19/2021,1
9139,38.4631271,,17.97464117,PHD,  IT  ,0.96969006,0,3,5,9/19/2023,1
9466,41.03713241,10262.28187,41.74825448,phd,IT,4.391186907,0,2,12,9/9/2023,1
6331,32.4505303,40590.57384,11.1161779,BACHELOR,IT,10.69705856,0,10,4,3/23/2019,0
10120,13.08021344,18030.57782,38.97614203,B.S.,Marketing,0.760300263,0,4,6,9/13/2018,0
9526,31.76091147,40152.22266,13.41935023,  phd  ,Sales,18.60298096,0,4,6,1/15/2020,0
7069,30.02645629,9677.826527,61.34305874,phd,HR,9.196114911,0,2,2,11/14/2023,1
2839,32.91883143,12903.43966,40.07374833,PhD,Marketing,1.803499301,1,1,3,5/17/2020,0
2995,45.70150238,7331.262647,34.54006521,BACHELOR,R&D,24.40308224,1,9,3,1/15/2023,1
3399,35.69344337,29245.37159,62.98405532,high school,  Marketing  ,10.05084508,0,2,4,5/19/2022,1
7340,25.74110096,38044.2393,47.88383252,high school,HR,19.8614293,0,8,4,2/17/2019,0
8585,26.77144098,,10.52628625,High School,R&D,36.94775248,1,7,6,11/7/2023,0
5277,25.33412109,28653.6233,38.905379,PHD,  Finance  ,7.239653924,0,8,5,7/28/2020,1
4787,26.14751314,11302.47224,23.97205876,Bachelor,Legal,1.005785448,0,4,4,9/12/2019,1
1800,44.38283806,5932.966187,13.54923455,M.S.,Operations,9.98774565,1,10,4,11/24/2019,1
4739,21.51952888,6003.666186,15.04526342,  PhD  ,Sales,10.86041812,1,7,6,7/17/2019,0
6912,47.57619056,10117.1885,48.68302225,Master,Marketing,33.53525845,0,8,3,5/17/2022,1
2405,27.43204911,18424.15272,72.07267544,high school,Operations,281.9923824,0,9,9,11/20/2023,1
9300,49.53840237,5580.046872,63.00629177,phd,Marketing,30.10017962,0,2,7,10/8/2019,1
1069,28.54880245,1690.135683,80.42753316,nan,Sales,8.319823255,0,3,4,2/12/2020,1
6961,56.05297429,,17.56354835,PHD,Finance,9.125181151,1,7,4,10/27/2020,0
3759,103.47692,,21.41823443,BACHELOR,IT,1.524410754,-1,9,3,10/16/2020,0
9443,21.88450862,16677.76087,29.51856254,BACHELOR,R&D,9.14382662,0,1,3,10/5/2019,0
6762,25.18674063,8138.470912,42.90975682,high school,Marketing,92.00603994,0,4,1,9/18/2018,0
2586,36.76441555,12407.61117,54.99240624,phd,Marketing,7.735989582,3,7,7,6/25/2020,0
5442,40.51885972,22156.44664,16.56144222,phd,Sales,16.40343054,1,7,2,8/26/2021,1
6814,10.64687668,140985.9498,31.31752946,H.S.,R&D,26.39929042,0,4,1,6/16/2023,0
2074,44.96266819,8286.25306,83.25869063,Bachelor,Marketing,18.49377703,0,5,5,7/9/2018,0
6145,36.23479809,14189.84207,26.79753018,Bachelor,  Sales  ,16.31518208,0,6,2,1/13/2023,1
4334,48.99594645,13814.75458,87.75462918,PHD,R&D,0.996912017,-1,9,7,4/22/2020,0
1655,35.59218434,24441.71252,10.27574453,B.S.,Marketing,8.643573523,0,7,5,3/8/2022,1
10251,51.7720051,5195.844682,83.86683101,phd,R&D,0.510008897,0,6,3,6/12/2022,1
3603,23.10333341,58031.69589,17.96686362,B.S.,Sales,2.870727641,0,1,4,11/19/2021,0
7377,35.64505973,10938.22812,59.54602665,phd,Operations,12.12099276,3,1,6,5/16/2019,0
2579,26.89747563,44670.06451,37.84284712,Bachelor,IT,11.84678556,1,7,7,3/6/2020,0
5376,11.28340639,20725.73871,44.24734811,nan,HR,23.31718031,2,6,2,12/20/2018,0
4707,48.52202679,43989.4501,51.93527823,Bachelor,Finance,38.18483896,0,4,5,9/1/2020,0
10029,28.20555015,12820.88683,65.54374106,High School,Sales,35.3339237,0,9,1,9/8/2020,0
1409,40.14438834,53259.14498,2.130852975,H.S.,Finance,34.7916068,0,2,7,8/17/2023,0
4438,22.11692383,23933.59022,32.96030686,  high school  ,Sales,28.71261416,1,6,4,11/22/2019,1
8250,38.36277889,30597.6425,19.54835136,M.S.,Sales,5.613760309,2,7,4,1/1/2018,0
6833,43.20553503,51476.14782,23.67562725,BACHELOR,Finance,6.552761543,0,1,2,11/24/2021,0
9491,25.28937971,,24.32515117,phd,IT,6.613691322,1,9,6,11/12/2019,1
5074,30.54056286,19093.15758,61.74063126,B.S.,IT,1.590270244,0,6,2,4/24/2020,1
4091,42.59712295,72019.7595,13.51259139,BACHELOR,HR,33.57360986,0,6,3,2/14/2022,1
3726,115.6601708,16733.49406,41.8611313,Master,R&D,0.060718487,0,4,6,11/2/2019,0
1477,38.11250155,70280.39283,30.04039338,PhD,IT,17.46303394,0,8,8,9/7/2022,1
2329,40.9992873,,66.19987865,High School,IT,0.623522673,-1,4,4,4/15/2022,0
3283,105.6937137,10870.15942,43.89284204,phd,Marketing,13.68495295,0,3,8,12/13/2023,1
10836,45.24774112,60164.10897,91.9496354,M.S.,Unknown,58.9195154,1,3,6,5/24/2018,1
5755,37.94971456,,37.35845216,phd,Sales,3.888321901,0,2,6,3/6/2023,0
2777,34.62963203,34601.85157,-33.83412791,nan,Sales,36.20166917,0,6,5,3/14/2020,0
7348,23.30519371,94340.35232,32.7849769,M.S.,IT,301.4141532,0,5,4,9/18/2022,1
1751,107.0813172,,3.765706919,PhD,Finance,14.9843519,1,6,7,,1
7032,40.02499696,45885.65784,29.68067145,B.S.,IT,35.29867855,0,2,4,10/24/2022,0
6050,42.29063645,8664.348651,34.56000259,Bachelor,IT,29.56407096,0,5,6,9/24/2018,0
8435,37.93949388,74373.85213,129.3546557,phd,Marketing,28.83982945,1,9,4,7/16/2019,0
9142,20.53501796,14096.82521,60.51437543,masters,Sales,11.75921928,1,4,5,9/8/2020,0
7141,34.54071171,,13.47208168,B.S.,Marketing,24.32732469,1,8,2,,0
7100,29.12143695,18964.51018,25.97646956,masters,HR,378.6831085,0,1,6,9/14/2023,0
9180,2.584861747,,68.85244345,high school,Finance,27.74800308,1,10,5,2/2/2020,0
10018,33.05508515,,-11.33366971,nan,Legal,28.50704168,1,5,8,3/5/2023,0
6364,33.09759156,36489.55597,74.71573726,  B.S.  ,Finance,32.94648582,0,9,5,9/17/2018,1
1468,29.69498852,27648.14167,57.7205677,BACHELOR,IT,11.42673414,0,8,4,6/26/2021,0
2545,39.68774256,43789.10434,87.81061006,nan,Sales,4.943144928,0,2,5,6/25/2020,1
9738,49.78121226,17616.24078,15.16465482,Master,Operations,12.82336035,0,3,2,10/27/2023,1
3683,42.31870704,41148.36573,34.48579516,B.S.,Operations,5.51991439,1,8,7,4/9/2022,0
8475,52.30321815,12957.90987,32.84823317,masters,IT,5.838997638,1,6,7,6/2/2022,1
8120,30.6421027,18620.03059,42.70194391,nan,IT,20.10117967,0,3,1,1/16/2023,0
2025,39.3632367,22678.54102,37.3729936,PHD,HR,25.00522044,0,5,1,6/1/2021,1
9884,52.37984985,48997.22041,22.74656493,M.S.,Marketing,7.307220768,0,5,2,9/28/2022,1
4646,37.58661148,8740.265376,8.810272571,High School,Operations,4.149696601,0,9,5,11/28/2019,1
6593,38.82653551,12970.02171,77.55400336,masters,Finance,6.494125025,2,1,5,12/2/2023,1
3354,47.11943985,4038.149597,7.924773072,masters,Sales,34.54898862,0,4,11,4/20/2020,1
10704,40.4242397,63324.32054,-13.30554251,PhD,Marketing,26.19623833,1,9,7,12/27/2020,0
4885,115.2106798,2621.258411,27.67065337,nan,Finance,5.645419732,0,5,7,7/3/2021,0
1773,44.7255445,15609.79834,5.694467439,phd,IT,4.580780321,0,3,8,,1
10820,37.95195368,10381.60029,95.41858978,Master,HR,47.5807831,1,2,7,6/18/2019,1
9986,28.21665371,1683.892147,56.9653638,Master,Unknown,29.025268,0,3,4,,1
8681,26.94473317,128207.1443,57.36249123,M.S.,Sales,2.170510772,0,9,7,5/27/2022,0
8962,27.19856119,39637.27689,72.51869118,BACHELOR,R&D,20.89105563,0,7,7,7/21/2021,1
1641,114.5558298,14017.52851,39.34955277,Master,IT,5.284894655,1,4,3,10/7/2019,1
8676,115.737584,2887.586883,34.66346368,high school,Sales,13.30441823,0,7,1,3/2/2019,0
7177,22.89839057,25788.76523,40.76982672,  nan  ,Marketing,3.115321889,0,1,6,3/17/2019,0
6314,28.43310654,9340.408274,11.43352109,masters,Finance,1.940968195,0,8,4,11/20/2020,0
5588,30.40343228,,24.89046561,B.S.,IT,32.21566725,0,2,4,3/24/2020,1
10458,45.4546024,9105.135188,10.448572,Master,Sales,9.495817082,1,4,8,11/5/2020,0
9698,33.96187516,4220.700688,32.20618805,Bachelor,Sales,4.129310778,0,4,3,8/19/2018,1
2108,28.76231039,39762.83833,-35.08283819,Master,Sales,3.065349835,0,9,4,9/3/2020,0
9678,39.23507874,7354.53132,21.53304269,nan,HR,1.575437214,1,8,6,9/23/2021,1
8222,32.95870231,30318.11799,63.42569794,PhD,Marketing,5.365025542,0,5,5,1/12/2020,0
2420,40.38296079,,23.69699709,BACHELOR,Marketing,18.70739732,0,2,2,7/22/2019,1
7492,117.679851,3654.941406,18.71803478,B.S.,Operations,36.58015554,0,4,7,7/5/2020,1
10815,37.05486428,19870.51243,17.2078851,Bachelor,Sales,16.55339512,0,7,9,12/3/2023,0
7906,102.9917941,39272.44941,20.99267318,B.S.,Finance,3.352531446,0,4,4,12/2/2023,1
7861,53.46395921,123005.5223,52.47161289,PhD,Sales,11.44204901,0,6,4,,0
6143,30.92539893,50244.66056,25.05729451,High School,  Marketing  ,18.67829624,0,6,7,12/27/2021,0
10736,39.18514559,24198.24524,40.80986413,Master,Marketing,7.213518166,1,8,10,12/12/2020,0
9126,43.79014155,9633.119953,35.80423852,H.S.,Finance,4.018738774,1,10,8,12/6/2020,0
2680,39.0373009,109219.9137,15.17768698,Master,HR,16.2858417,0,2,5,3/8/2020,1
7987,55.91094273,11496.14354,35.24881664,BACHELOR,IT,7.776043944,1,8,7,1/23/2018,1
1633,30.7311893,82236.23546,31.50664082,masters,IT,10.31150534,0,3,3,10/23/2018,1
3569,32.6537943,40177.11906,2.261246043,nan,IT,28.79151373,0,5,7,10/10/2021,0
7213,21.95410556,10726.58466,60.14613452,High School,IT,3.172545838,0,5,5,7/27/2021,0
4601,27.80890549,,16.67695056,Bachelor,Marketing,20.47244846,0,3,4,1/15/2018,0
4309,34.99686327,,85.31309171,B.S.,Marketing,0.252019292,0,10,2,12/28/2021,0
3166,26.89142489,24142.25611,42.76814167,High School,Finance,1.388503153,0,4,3,8/1/2020,1
1363,39.01711722,56190.70361,71.52205119,PhD,IT,5.59958176,0,10,4,9/7/2021,0
10325,38.61914271,21754.34198,26.30227505,B.S.,R&D,14.3014269,0,5,7,1/10/2022,1
3825,52.04105516,,17.47823975,  High School  ,Sales,39.87430613,0,2,3,10/21/2018,0
6438,110.1564003,,27.21282919,  High School  ,Sales,40.85965222,0,5,6,8/7/2021,0
7504,45.65376272,7987.06292,18.60525012,H.S.,Finance,0.495013033,1,9,3,6/6/2021,0
8819,37.34259264,32921.61339,-1.127368225,Master,IT,12.88001607,0,7,5,12/12/2022,1
8470,117.4132896,21116.79329,23.53111769,PHD,Sales,8.862527416,0,9,3,3/1/2022,0
8317,47.43428278,,2.905501219,BACHELOR,IT,15.30061792,1,3,4,1/22/2019,1
6053,32.28685022,22575.62331,90.24129819,Bachelor,Finance,2.166256745,0,6,7,4/24/2023,0
7328,48.92038752,41630.91742,42.97534321,M.S.,Marketing,16.52147065,0,5,5,1/17/2020,0
4522,25.34335196,10781.78527,37.94530053,B.S.,HR,7.347274822,1,9,6,9/1/2020,0
2172,36.04201104,,47.64322234,BACHELOR,Marketing,103.5320673,-1,8,4,2/10/2018,1
5224,21.26597111,98010.69569,14.37803715,H.S.,Finance,19.37786789,1,7,3,2/9/2020,1
5385,30.95638007,26385.26365,12.49077653,Bachelor,HR,7.799027526,0,3,9,1/26/2023,1
6487,39.28342051,,1.906790933,High School,Marketing,14.33449042,-1,2,7,1/20/2023,1
3576,49.64177239,10750.80693,28.1122721,H.S.,R&D,16.74141565,1,10,5,9/21/2022,1
2989,39.31922545,,53.85385325,Master,IT,19.26226365,0,9,8,1/5/2018,1
8254,42.19168666,27923.80628,11.499918,High School,Sales,0.870151592,0,4,6,10/25/2019,1
10136,33.06917926,8205.414591,38.69838506,BACHELOR,Marketing,41.94855519,0,5,2,1/13/2020,0
5710,28.91649235,,40.1319465,High School,Finance,13.75300693,0,5,1,7/11/2023,0
9587,13.5856912,46719.69081,75.25195039,B.S.,Sales,7.277239094,0,7,6,7/22/2018,1
4668,33.57853463,,40.4622822,  Master  ,Finance,19.31467408,0,5,5,5/20/2021,0
3628,30.56955979,6428.525163,36.90785612,High School,Sales,3.530590436,0,7,4,10/11/2023,0
9117,38.38975894,40292.91511,16.86331479,H.S.,Sales,49.72876393,3,8,6,7/7/2019,1
2410,48.28194142,14926.07413,34.04056174,PhD,IT,20.7886744,1,1,5,6/25/2021,1
9408,28.72907175,151134.783,53.1074048,nan,HR,45.78362083,0,10,5,9/21/2022,1
8488,37.50628232,70535.47442,29.70444746,BACHELOR,Marketing,6.012741444,0,3,4,12/9/2021,1
8958,35.91314729,18681.14063,51.14015892,nan,Finance,6.668261464,0,9,4,11/7/2019,0
4614,41.92855756,2065.300556,17.91276028,nan,Sales,0.283020291,0,2,6,7/25/2018,0
8336,34.6341996,18640.2531,65.4493312,High School,Marketing,16.0097821,0,8,4,5/11/2018,1
7825,29.02521142,75984.39056,21.16178947,B.S.,Finance,18.42110671,0,8,6,6/28/2022,0
1815,20.14439627,5998.501276,36.28029256,PhD,IT,21.28067009,1,10,4,9/19/2023,1
3404,51.7345209,85591.52034,26.48906751,PHD,HR,6.712705836,1,3,5,12/8/2020,1
10368,44.75200542,17421.62287,38.07633996,  H.S.  ,Sales,12.43751285,1,1,4,5/18/2022,1
2453,61.01683114,396583.9362,32.08978391,B.S.,R&D,1.379460897,0,1,3,1/1/2021,1
5038,34.77699716,17851.38459,28.83241362,PhD,Sales,5.981928653,1,3,3,11/17/2018,1
3131,35.19616658,30832.41374,27.73997889,PhD,IT,7.59091182,0,9,7,10/4/2021,1
2797,27.03974143,8384.402099,93.00050217,PhD,HR,0.752587337,0,8,2,3/25/2020,0
4090,16.82020775,12851.16363,33.20801604,  Bachelor  ,Finance,25.41181366,0,3,2,4/20/2023,1
5345,35.2731338,4497.854712,16.91988021,High School,IT,0.620878765,0,2,1,9/17/2018,0
6856,12.76425832,,13.80851657,nan,R&D,11.64746391,2,4,6,10/7/2023,0
4122,39.91207665,35001.2299,133.7281892,nan,HR,2.640523011,1,4,4,2/26/2022,1
8859,40.44582401,2541.3058,62.28169307,PHD,Sales,23.90857527,1,2,2,9/12/2023,0
5606,31.54835295,,78.01764525,PhD,HR,15.32666511,0,6,3,4/15/2019,0
1122,49.02794311,18545.24383,50.93887676,Bachelor,IT,31.5548903,1,3,6,6/8/2019,1
1179,62.20169167,2853.956757,23.73865864,PhD,HR,31.81679509,0,1,2,10/21/2022,0
10437,33.91472157,8071.365729,12.62704158,nan,Sales,7.828184202,0,5,9,9/24/2019,0
7169,39.38412699,19084.46124,44.7488488,  Bachelor  ,IT,43.53446829,1,5,5,9/23/2021,0
7888,28.66727295,,38.68739332,BACHELOR,IT,17.47495099,0,7,8,9/4/2018,1
5104,34.37360423,7427.68617,45.51961502,BACHELOR,Marketing,22.33909304,1,4,10,8/25/2021,0
6199,44.2567221,106815.2644,36.35608771,BACHELOR,R&D,4.879374182,0,6,2,8/27/2018,1
2157,57.52435805,,21.32789047,high school,IT,32.47095601,0,9,7,7/19/2021,0
1237,36.86454315,20027.25727,26.11522272,masters,Operations,5.508391416,1,7,5,,0
2532,38.23167714,30718.26657,19.73949739,PHD,Finance,13.08451524,1,5,8,3/16/2018,1
9412,24.42163381,19988.81567,23.08043109,nan,Marketing,18.2628792,0,5,6,11/25/2023,0
10285,9.783951985,17287.86071,49.04256695,H.S.,Sales,8.853505646,0,2,10,4/24/2019,1
10293,39.07090383,37628.33157,61.58867071,Bachelor,HR,19.13623212,0,5,2,8/1/2018,0
2535,19.05296933,40006.36228,31.98503045,PHD,IT,13.69378976,0,3,2,10/3/2019,1
5121,33.62689034,11721.08882,82.47154309,BACHELOR,IT,27.43768642,1,9,4,3/24/2018,1
8879,38.99044141,36668.27708,49.44007742,  Master  ,IT,1.432965441,0,2,3,9/23/2018,0
10868,38.79699677,73749.97985,17.89206618,PhD,Finance,312.9240178,0,2,5,9/13/2020,1
3605,33.15474642,7643.030842,65.59586258,H.S.,Sales,39.90343172,0,8,7,8/27/2019,1
10480,40.83837082,19210.67,1.209109889,High School,Sales,0.872470772,0,3,4,12/18/2019,1
8323,37.44957093,,33.51101847,high school,Finance,0.704160969,0,6,6,8/14/2018,1
8754,35.54051663,48247.3217,37.34635442,Master,Marketing,3.929137555,0,7,5,6/18/2023,0
3177,36.84740579,16498.46692,84.06377993,High School,R&D,3.633206018,0,2,5,4/14/2021,1
9255,49.27328652,18389.98431,1.590326908,high school,Sales,4.835073463,0,9,6,,0
3351,41.1700595,7094.798484,22.83407518,Master,IT,4.217946032,1,5,4,7/7/2023,0
4325,39.75167746,105840.1992,30.55401507,high school,Sales,15.34997501,0,10,6,10/2/2019,0
7282,44.19871516,17617.81052,9.17853728,B.S.,HR,8.047856426,1,7,3,7/27/2020,0
4482,31.38689438,11669.0284,-47.16836814,Bachelor,Marketing,0.455940055,0,9,7,6/18/2023,1
4777,22.71556169,30107.06576,94.91208927,BACHELOR,IT,40.78460527,0,4,3,4/27/2019,1
3134,31.45959289,63137.47164,20.02347865,B.S.,Operations,0.801753578,0,5,7,6/22/2018,1
2480,42.22381358,102005.691,37.88455368,PHD,Sales,24.69910849,0,3,5,1/28/2023,0
3793,25.73301691,,17.32200559,masters,Finance,9.721889721,0,4,10,10/8/2023,0
9776,113.5331661,12415.42683,56.12586633,Master,Sales,0.746904641,0,3,5,,1
10976,51.74270766,13980.70687,69.03948363,BACHELOR,Sales,4.643812482,0,10,5,10/23/2021,1
7553,27.52544346,17813.08453,25.80732642,Bachelor,IT,14.19864518,0,4,7,8/12/2021,1
9420,37.87272514,15103.0776,19.67494181,PHD,Misc,5.370201144,0,3,3,4/27/2023,1
10194,24.91566979,11996.51315,7.111497835,masters,IT,5.271626761,0,7,11,2/4/2023,1
7292,40.05557853,14577.08648,24.49427766,Master,Finance,33.86212727,0,8,5,3/13/2018,1
5100,19.99778139,14993.46724,30.23366228,PHD,Sales,15.67904952,3,8,6,9/1/2021,0
5411,34.38924329,86323.45506,82.73046976,M.S.,  IT  ,8.172278015,3,8,2,8/24/2018,1
6916,42.97850701,16597.01924,52.08550755,phd,  R&D  ,1.168921522,0,10,6,3/10/2020,1
6062,31.64755918,48380.88462,35.27328704,nan,Sales,27.58943945,0,8,2,,1
5899,41.0379052,26611.95553,23.12717455,M.S.,Sales,3.3659026,0,3,6,12/28/2020,0
2952,25.94267699,15196.31204,49.10427965,masters,HR,0.028387127,3,5,5,2/26/2019,1
1555,30.88123034,7567.079813,44.62688011,BACHELOR,Marketing,47.87081779,0,1,2,11/21/2021,0
4360,23.46667597,7668.669182,51.70419658,high school,HR,8.531214195,1,5,6,7/7/2022,1
2163,18.54601253,3643.293353,12.0946121,high school,R&D,2.734575584,0,8,2,1/18/2019,0
2584,39.288165,,33.02724016,masters,Marketing,16.30287306,0,5,5,7/9/2022,0
9274,23.76121595,70709.81806,44.31591309,PHD,IT,363.6337396,0,2,4,5/14/2018,0
9261,52.18363996,44267.30235,49.43768995,high school,Sales,0.471647761,0,5,2,6/21/2021,0
4706,29.75432986,22052.05308,125.2681579,B.S.,Sales,17.89514093,0,3,7,4/17/2023,1
9330,32.84803676,292801.193,21.02461348,phd,R&D,7.362427187,0,5,5,11/14/2018,0
8510,52.44861407,,114.1011379,B.S.,  HR  ,0.907213668,1,10,4,6/24/2022,0
6459,32.96538859,,2.893440087,Master,Sales,10.19915829,1,6,6,12/19/2020,0
2459,41.73181351,9432.656781,31.27832732,High School,IT,1.73363376,0,7,4,10/8/2018,1
7025,36.16578512,8452.492465,32.58991388,Bachelor,Sales,7.655885813,0,5,2,6/23/2018,0
2598,35.20793708,4473.012152,17.30129061,H.S.,Sales,19.75393907,0,8,7,2/14/2022,0
8471,31.94045568,46125.38152,9.9325011,M.S.,Operations,4.236693868,0,8,4,8/16/2019,1
1300,26.71004989,8394.587325,4.57320378,Bachelor,IT,23.033985,1,7,6,1/1/2019,1
9573,47.1466678,,100.9091202,Master,R&D,21.25164451,0,6,6,11/11/2019,0
10854,29.30648576,46493.24211,35.02838817,high school,IT,7.682993746,0,3,11,7/16/2020,0
7434,36.35190341,10138.90917,35.65475641,B.S.,IT,44.81193448,0,6,4,5/4/2020,1
7899,20.25497313,28388.07675,17.42336883,High School,R&D,14.56524868,0,4,4,9/26/2023,1
10982,40.2593728,6230.113064,27.36006257,nan,Marketing,7.115899511,1,3,4,3/14/2019,1
6551,39.06622034,7341.542027,28.04427728,M.S.,IT,45.63973506,0,8,5,4/5/2018,0
6731,35.43040871,19807.19686,53.12564644,phd,Marketing,10.93103159,0,3,5,2/20/2019,1
3858,46.79725208,11623.49616,9.485325947,High School,Sales,21.20032138,0,7,9,10/23/2023,0
10462,34.03787738,15131.40082,46.40661091,nan,Operations,3.830997561,0,9,6,12/14/2018,0
3533,25.81313489,4078.440404,48.14337083,M.S.,Sales,2.261320432,0,2,5,7/14/2022,1
4142,34.009057,12911.56058,8.200066764,BACHELOR,Marketing,15.52758523,0,1,8,11/7/2020,1
2359,36.8335992,61994.38718,102.9677291,High School,Finance,7.891545586,0,6,4,1/2/2021,0
8642,30.57410707,5657.35048,24.57604907,Bachelor,Legal,34.06725165,1,7,1,3/20/2023,0
2935,19.97029672,7415.83071,84.97354236,B.S.,Marketing,20.0556956,0,4,7,5/27/2022,1
4205,28.23004862,,41.99877812,phd,Marketing,6.494469663,0,6,1,1/21/2018,0
7003,29.52004181,39707.75573,18.71503269,masters,Legal,6.047794867,0,7,6,7/25/2023,1
1486,28.53427116,5058.312738,23.88122422,masters,HR,9.24489745,0,8,4,8/27/2019,1
10245,27.36534697,,30.77110779,BACHELOR,Finance,15.20616452,1,2,6,6/9/2023,1
7010,34.41279573,26030.33787,-2.366390901,Bachelor,IT,35.96880139,0,3,3,4/25/2022,1
10419,32.50106264,17203.73443,59.69251019,B.S.,Operations,3.074307548,1,6,8,10/21/2018,0
5076,31.36883339,21907.59513,32.09648151,M.S.,IT,13.22570399,0,2,5,11/25/2021,1
6058,33.61487755,13302.24326,21.45520855,Master,Sales,31.17563084,0,7,2,8/13/2023,1
5264,34.40173856,29429.24029,55.0153953,PHD,  Sales  ,0.204219721,1,1,5,1/26/2022,1
4337,33.5103069,6648.498074,22.32921753,phd,IT,14.08355508,0,4,4,6/11/2019,1
8655,31.66539307,26333.27424,9.76128773,high school,IT,0.235408185,0,2,8,4/11/2021,0
2152,28.61038252,12474.73521,21.84214971,phd,IT,7.150372009,0,10,10,5/4/2019,0
